id,lease_id,billing_month,due_date,base_rent,water_amount,interest,total_due,status,rent_paid,water_paid,rent_paid_at,water_paid_at,paid_at,payment_reference,water_computed_from_system,source_water_reading_id
1861,150,2025-12-01,2025-12-05,12073.00,3129.75,0.00,15202.75,PAID,12073.00,3129.75,,,2025-12-05 00:00:00+00:00,REF-20251205-1861,True,1393
2581,170,2025-12-01,2025-12-10,21005.00,2341.35,0.00,23346.35,PAID,21005.00,2341.35,,,2025-12-10 00:00:00+00:00,REF-20251210-2581,True,2113
3049,183,2025-12-01,2025-12-10,17289.00,2437.20,0.00,19726.20,PAID,17289.00,2437.20,,,2025-12-17 00:00:00+00:00,REF-20251217-3049,True,2581
2833,177,2025-12-01,2025-12-05,8325.00,1350.00,0.00,9675.00,PAID,8325.00,1350.00,,,2025-12-10 00:00:00+00:00,REF-20251210-2833,True,2365
1933,152,2025-12-01,2025-12-10,8991.00,2029.50,0.00,11020.50,PAID,8991.00,2029.50,,,2025-12-10 00:00:00+00:00,REF-20251210-1933,True,1465
2365,164,2025-12-01,2025-12-10,9196.00,3135.15,0.00,12331.15,PAID,9196.00,3135.15,,,2025-12-10 00:00:00+00:00,REF-20251210-2365,True,1897
2221,160,2025-12-01,2025-12-05,13039.00,1576.35,0.00,14615.35,PAID,13039.00,1576.35,,,2025-12-05 00:00:00+00:00,REF-20251205-2221,True,1753
1753,147,2025-12-01,2025-12-15,13413.00,2450.25,0.00,15863.25,PAID,13413.00,2450.25,,,2025-12-17 00:00:00+00:00,REF-20251217-1753,True,1285
2617,171,2025-12-01,2025-12-05,9680.00,2100.15,0.00,11780.15,PAID,9680.00,2100.15,,,2025-12-05 00:00:00+00:00,REF-20251205-2617,True,2149
2761,175,2025-12-01,2025-12-15,11675.00,1350.00,0.00,13025.00,PAID,11675.00,1350.00,,,2025-12-18 00:00:00+00:00,REF-20251218-2761,True,2293
2257,161,2025-12-01,2025-12-10,8100.00,2182.50,0.00,10282.50,PAID,8100.00,2182.50,,,2025-12-14 00:00:00+00:00,REF-20251214-2257,True,1789
2293,162,2025-12-01,2025-12-05,19048.00,3528.90,0.00,22576.90,PAID,19048.00,3528.90,,,2025-12-05 00:00:00+00:00,REF-20251205-2293,True,1825
2545,169,2025-12-01,2025-12-15,12907.00,2223.00,0.00,15130.00,PAID,12907.00,2223.00,,,2025-12-15 00:00:00+00:00,REF-20251215-2545,True,2077
1969,153,2025-12-01,2025-12-05,8589.00,2564.10,0.00,11153.10,PAID,8589.00,2564.10,,,2025-12-05 00:00:00+00:00,REF-20251205-1969,True,1501
2797,176,2025-12-01,2025-12-15,10789.00,2839.50,0.00,13628.50,PAID,10789.00,2839.50,,,2025-12-15 00:00:00+00:00,REF-20251215-2797,True,2329
2401,165,2025-12-01,2025-12-10,18241.00,1577.25,0.00,19818.25,PAID,18241.00,1577.25,,,2026-02-08 00:00:00+00:00,REF-20260208-2401,True,1933
2041,155,2025-12-01,2025-12-15,20483.00,1719.45,0.00,22202.45,PAID,20483.00,1719.45,,,2025-12-22 00:00:00+00:00,REF-20251222-2041,True,1573
2869,178,2025-12-01,2025-12-15,13339.00,2604.60,0.00,15943.60,PAID,13339.00,2604.60,,,2025-12-15 00:00:00+00:00,REF-20251215-2869,True,2401
2005,154,2025-12-01,2025-12-10,15421.00,2304.45,0.00,17725.45,PAID,15421.00,2304.45,,,2025-12-10 00:00:00+00:00,REF-20251210-2005,True,1537
2185,159,2025-12-01,2025-12-05,22110.00,1527.75,0.00,23637.75,PAID,22110.00,1527.75,,,2025-12-05 00:00:00+00:00,REF-20251205-2185,True,1717
2977,181,2025-12-01,2025-12-10,10986.00,1471.95,0.00,12457.95,PAID,10986.00,1471.95,,,2025-12-10 00:00:00+00:00,REF-20251210-2977,True,2509
1897,151,2025-12-01,2025-12-10,22061.00,2939.85,0.00,25000.85,PAID,22061.00,2939.85,,,2025-12-10 00:00:00+00:00,REF-20251210-1897,True,1429
2941,180,2025-12-01,2025-12-15,18152.00,2671.20,0.00,20823.20,PAID,18152.00,2671.20,,,2026-01-06 00:00:00+00:00,REF-20260106-2941,True,2473
2437,166,2025-12-01,2025-12-10,15261.00,1350.00,0.00,16611.00,PAID,15261.00,1350.00,,,2025-12-10 00:00:00+00:00,REF-20251210-2437,True,1969
2905,179,2025-12-01,2025-12-10,12137.00,1609.65,0.00,13746.65,PAID,12137.00,1609.65,,,2025-12-12 00:00:00+00:00,REF-20251212-2905,True,2437
2509,168,2025-12-01,2025-12-10,8811.00,2999.70,0.00,11810.70,PAID,8811.00,2999.70,,,2025-12-10 00:00:00+00:00,REF-20251210-2509,True,2041
1681,145,2025-12-01,2025-12-10,24585.00,2079.00,0.00,26664.00,PAID,24585.00,2079.00,,,2025-12-10 00:00:00+00:00,REF-20251210-1681,True,1213
2113,157,2025-12-01,2025-12-10,16615.00,2451.60,0.00,19066.60,PAID,16615.00,2451.60,,,2025-12-10 00:00:00+00:00,REF-20251210-2113,True,1645
2256,161,2025-11-01,2025-11-10,8100.00,1350.00,0.00,9450.00,PAID,8100.00,1350.00,,,2025-11-10 00:00:00+00:00,REF-20251110-2256,True,1788
1752,147,2025-11-01,2025-11-15,13413.00,1470.60,0.00,14883.60,PAID,13413.00,1470.60,,,2025-11-15 00:00:00+00:00,REF-20251115-1752,True,1284
2796,176,2025-11-01,2025-11-15,10789.00,2009.70,0.00,12798.70,PAID,10789.00,2009.70,,,2025-12-25 00:00:00+00:00,REF-20251225-2796,True,2328
2004,154,2025-11-01,2025-11-10,15421.00,2078.55,0.00,17499.55,PAID,15421.00,2078.55,,,2025-11-10 00:00:00+00:00,REF-20251110-2004,True,1536
1824,149,2025-11-01,2025-11-10,12918.00,2151.90,0.00,15069.90,PAID,12918.00,2151.90,,,2025-11-10 00:00:00+00:00,REF-20251110-1824,True,1356
2688,173,2025-11-01,2025-11-05,24361.00,1350.00,0.00,25711.00,PAID,24361.00,1350.00,,,2025-11-05 00:00:00+00:00,REF-20251105-2688,True,2220
2400,165,2025-11-01,2025-11-10,18241.00,3045.60,0.00,21286.60,PAID,18241.00,3045.60,,,2025-11-10 00:00:00+00:00,REF-20251110-2400,True,1932
2292,162,2025-11-01,2025-11-05,19048.00,2725.20,0.00,21773.20,PAID,19048.00,2725.20,,,2025-11-05 00:00:00+00:00,REF-20251105-2292,True,1824
2976,181,2025-11-01,2025-11-10,10986.00,2754.45,0.00,13740.45,PAID,10986.00,2754.45,,,2025-11-10 00:00:00+00:00,REF-20251110-2976,True,2508
2868,178,2025-11-01,2025-11-15,13339.00,1658.25,0.00,14997.25,PAID,13339.00,1658.25,,,2025-11-15 00:00:00+00:00,REF-20251115-2868,True,2400
2148,158,2025-11-01,2025-11-15,18790.00,2064.15,0.00,20854.15,PAID,18790.00,2064.15,,,2025-11-15 00:00:00+00:00,REF-20251115-2148,True,1680
2508,168,2025-11-01,2025-11-10,8811.00,2437.20,0.00,11248.20,PAID,8811.00,2437.20,,,2025-11-10 00:00:00+00:00,REF-20251110-2508,True,2040
2436,166,2025-11-01,2025-11-10,15261.00,2236.50,0.00,17497.50,PAID,15261.00,2236.50,,,2025-11-10 00:00:00+00:00,REF-20251110-2436,True,1968
1716,146,2025-11-01,2025-11-10,12967.00,3221.55,0.00,16188.55,PAID,12967.00,3221.55,,,2025-11-15 00:00:00+00:00,REF-20251115-1716,True,1248
3048,183,2025-11-01,2025-11-10,17289.00,2384.10,0.00,19673.10,PAID,17289.00,2384.10,,,2025-11-10 00:00:00+00:00,REF-20251110-3048,True,2580
2724,174,2025-11-01,2025-11-10,15982.00,1924.65,0.00,17906.65,PAID,15982.00,1924.65,,,2025-11-10 00:00:00+00:00,REF-20251110-2724,True,2256
1860,150,2025-11-01,2025-11-05,12073.00,3234.15,0.00,15307.15,PAID,12073.00,3234.15,,,2025-11-05 00:00:00+00:00,REF-20251105-1860,True,1392
2616,171,2025-11-01,2025-11-05,9680.00,2069.55,0.00,11749.55,PAID,9680.00,2069.55,,,2025-11-05 00:00:00+00:00,REF-20251105-2616,True,2148
2220,160,2025-11-01,2025-11-05,13039.00,2868.75,0.00,15907.75,PAID,13039.00,2868.75,,,2025-11-05 00:00:00+00:00,REF-20251105-2220,True,1752
2328,163,2025-11-01,2025-11-15,15487.00,2880.45,0.00,18367.45,PAID,15487.00,2880.45,,,2025-11-15 00:00:00+00:00,REF-20251115-2328,True,1860
1932,152,2025-11-01,2025-11-10,8991.00,1350.00,0.00,10341.00,PAID,8991.00,1350.00,,,2025-11-10 00:00:00+00:00,REF-20251110-1932,True,1464
2832,177,2025-11-01,2025-11-05,8325.00,1979.10,0.00,10304.10,PAID,8325.00,1979.10,,,2025-11-11 00:00:00+00:00,REF-20251111-2832,True,2364
2040,155,2025-11-01,2025-11-15,20483.00,2667.60,0.00,23150.60,PAID,20483.00,2667.60,,,2025-11-15 00:00:00+00:00,REF-20251115-2040,True,1572
3012,182,2025-11-01,2025-11-15,15393.00,1540.35,0.00,16933.35,PAID,15393.00,1540.35,,,2026-01-14 00:00:00+00:00,REF-20260114-3012,True,2544
2076,156,2025-11-01,2025-11-15,16423.00,1548.00,0.00,17971.00,PAID,16423.00,1548.00,,,2025-11-15 00:00:00+00:00,REF-20251115-2076,True,1608
1896,151,2025-11-01,2025-11-10,22061.00,1401.30,0.00,23462.30,PAID,22061.00,1401.30,,,2025-11-16 00:00:00+00:00,REF-20251116-1896,True,1428
2580,170,2025-11-01,2025-11-10,21005.00,2085.30,0.00,23090.30,PAID,21005.00,2085.30,,,2025-11-10 00:00:00+00:00,REF-20251110-2580,True,2112
2544,169,2025-11-01,2025-11-15,12907.00,2520.90,0.00,15427.90,PAID,12907.00,2520.90,,,2025-11-15 00:00:00+00:00,REF-20251115-2544,True,2076
2184,159,2025-11-01,2025-11-05,22110.00,2131.20,0.00,24241.20,PAID,22110.00,2131.20,,,2025-11-05 00:00:00+00:00,REF-20251105-2184,True,1716
1680,145,2025-11-01,2025-11-10,24585.00,2347.65,0.00,26932.65,PAID,24585.00,2347.65,,,2025-11-10 00:00:00+00:00,REF-20251110-1680,True,1212
2364,164,2025-11-01,2025-11-10,9196.00,1768.05,0.00,10964.05,PAID,9196.00,1768.05,,,2025-11-10 00:00:00+00:00,REF-20251110-2364,True,1896
2760,175,2025-11-01,2025-11-15,11675.00,3383.10,0.00,15058.10,PAID,11675.00,3383.10,,,2025-11-15 00:00:00+00:00,REF-20251115-2760,True,2292
2112,157,2025-11-01,2025-11-10,16615.00,1975.05,0.00,18590.05,PAID,16615.00,1975.05,,,2025-11-10 00:00:00+00:00,REF-20251110-2112,True,1644
1788,148,2025-11-01,2025-11-10,12762.00,2684.70,0.00,15446.70,PAID,12762.00,2684.70,,,2025-11-10 00:00:00+00:00,REF-20251110-1788,True,1320
2472,167,2025-11-01,2025-11-15,20093.00,1350.00,0.00,21443.00,PAID,20093.00,1350.00,,,2025-11-15 00:00:00+00:00,REF-20251115-2472,True,2004
2904,179,2025-11-01,2025-11-10,12137.00,1406.25,0.00,13543.25,PAID,12137.00,1406.25,,,2025-11-10 00:00:00+00:00,REF-20251110-2904,True,2436
2652,172,2025-11-01,2025-11-15,14372.00,1662.30,0.00,16034.30,PAID,14372.00,1662.30,,,2025-11-15 00:00:00+00:00,REF-20251115-2652,True,2184
2940,180,2025-11-01,2025-11-15,18152.00,2431.80,0.00,20583.80,PAID,18152.00,2431.80,,,2025-11-21 00:00:00+00:00,REF-20251121-2940,True,2472
1968,153,2025-11-01,2025-11-05,8589.00,1350.00,0.00,9939.00,PAID,8589.00,1350.00,,,2025-11-29 00:00:00+00:00,REF-20251129-1968,True,1500
2363,164,2025-10-01,2025-10-10,9196.00,2557.80,0.00,11753.80,PAID,9196.00,2557.80,,,2025-10-10 00:00:00+00:00,REF-20251010-2363,True,1895
2579,170,2025-10-01,2025-10-10,21005.00,2678.40,0.00,23683.40,PAID,21005.00,2678.40,,,2025-10-10 00:00:00+00:00,REF-20251010-2579,True,2111
1679,145,2025-10-01,2025-10-10,24585.00,2005.20,0.00,26590.20,PAID,24585.00,2005.20,,,2025-10-10 00:00:00+00:00,REF-20251010-1679,True,1211
1787,148,2025-10-01,2025-10-10,12762.00,2169.00,0.00,14931.00,PAID,12762.00,2169.00,,,2025-10-10 00:00:00+00:00,REF-20251010-1787,True,1319
1895,151,2025-10-01,2025-10-10,22061.00,1782.45,0.00,23843.45,PAID,22061.00,1782.45,,,2025-10-10 00:00:00+00:00,REF-20251010-1895,True,1427
2795,176,2025-10-01,2025-10-15,10789.00,2416.05,0.00,13205.05,PAID,10789.00,2416.05,,,2025-10-15 00:00:00+00:00,REF-20251015-2795,True,2327
2147,158,2025-10-01,2025-10-15,18790.00,2589.30,0.00,21379.30,PAID,18790.00,2589.30,,,2025-10-15 00:00:00+00:00,REF-20251015-2147,True,1679
2867,178,2025-10-01,2025-10-15,13339.00,2334.15,0.00,15673.15,PAID,13339.00,2334.15,,,2025-10-15 00:00:00+00:00,REF-20251015-2867,True,2399
2255,161,2025-10-01,2025-10-10,8100.00,2610.00,0.00,10710.00,PAID,8100.00,2610.00,,,2025-10-10 00:00:00+00:00,REF-20251010-2255,True,1787
1967,153,2025-10-01,2025-10-05,8589.00,2110.50,0.00,10699.50,PAID,8589.00,2110.50,,,2025-10-05 00:00:00+00:00,REF-20251005-1967,True,1499
2975,181,2025-10-01,2025-10-10,10986.00,2268.45,0.00,13254.45,PAID,10986.00,2268.45,,,2025-10-10 00:00:00+00:00,REF-20251010-2975,True,2507
2687,173,2025-10-01,2025-10-05,24361.00,3446.10,0.00,27807.10,PAID,24361.00,3446.10,,,2025-10-05 00:00:00+00:00,REF-20251005-2687,True,2219
2543,169,2025-10-01,2025-10-15,12907.00,1553.85,0.00,14460.85,PAID,12907.00,1553.85,,,2025-10-15 00:00:00+00:00,REF-20251015-2543,True,2075
2471,167,2025-10-01,2025-10-15,20093.00,2833.65,0.00,22926.65,PAID,20093.00,2833.65,,,2025-10-15 00:00:00+00:00,REF-20251015-2471,True,2003
2507,168,2025-10-01,2025-10-10,8811.00,2940.75,0.00,11751.75,PAID,8811.00,2940.75,,,2025-10-10 00:00:00+00:00,REF-20251010-2507,True,2039
2651,172,2025-10-01,2025-10-15,14372.00,1350.00,0.00,15722.00,PAID,14372.00,1350.00,,,2025-10-22 00:00:00+00:00,REF-20251022-2651,True,2183
1823,149,2025-10-01,2025-10-10,12918.00,1643.85,0.00,14561.85,PAID,12918.00,1643.85,,,2025-10-10 00:00:00+00:00,REF-20251010-1823,True,1355
2183,159,2025-10-01,2025-10-05,22110.00,1869.75,0.00,23979.75,PAID,22110.00,1869.75,,,2025-10-05 00:00:00+00:00,REF-20251005-2183,True,1715
2759,175,2025-10-01,2025-10-15,11675.00,2295.45,0.00,13970.45,PAID,11675.00,2295.45,,,2025-10-15 00:00:00+00:00,REF-20251015-2759,True,2291
2219,160,2025-10-01,2025-10-05,13039.00,2243.70,0.00,15282.70,PAID,13039.00,2243.70,,,2025-10-05 00:00:00+00:00,REF-20251005-2219,True,1751
2435,166,2025-10-01,2025-10-10,15261.00,2094.30,0.00,17355.30,PAID,15261.00,2094.30,,,2025-10-10 00:00:00+00:00,REF-20251010-2435,True,1967
2075,156,2025-10-01,2025-10-15,16423.00,2969.10,0.00,19392.10,PAID,16423.00,2969.10,,,2025-10-15 00:00:00+00:00,REF-20251015-2075,True,1607
2327,163,2025-10-01,2025-10-15,15487.00,3069.90,0.00,18556.90,PAID,15487.00,3069.90,,,2025-10-18 00:00:00+00:00,REF-20251018-2327,True,1859
1751,147,2025-10-01,2025-10-15,13413.00,1601.55,0.00,15014.55,PAID,13413.00,1601.55,,,2025-10-15 00:00:00+00:00,REF-20251015-1751,True,1283
2003,154,2025-10-01,2025-10-10,15421.00,2412.90,0.00,17833.90,PAID,15421.00,2412.90,,,2025-10-10 00:00:00+00:00,REF-20251010-2003,True,1535
2399,165,2025-10-01,2025-10-10,18241.00,2397.60,0.00,20638.60,PAID,18241.00,2397.60,,,2025-10-17 00:00:00+00:00,REF-20251017-2399,True,1931
2939,180,2025-10-01,2025-10-15,18152.00,2730.15,0.00,20882.15,PAID,18152.00,2730.15,,,2025-12-07 00:00:00+00:00,REF-20251207-2939,True,2471
2831,177,2025-10-01,2025-10-05,8325.00,2194.65,0.00,10519.65,PAID,8325.00,2194.65,,,2025-10-05 00:00:00+00:00,REF-20251005-2831,True,2363
1931,152,2025-10-01,2025-10-10,8991.00,1841.40,0.00,10832.40,PAID,8991.00,1841.40,,,2025-10-10 00:00:00+00:00,REF-20251010-1931,True,1463
1859,150,2025-10-01,2025-10-05,12073.00,3173.40,0.00,15246.40,PAID,12073.00,3173.40,,,2025-10-07 00:00:00+00:00,REF-20251007-1859,True,1391
2111,157,2025-10-01,2025-10-10,16615.00,2963.25,0.00,19578.25,PAID,16615.00,2963.25,,,2025-10-17 00:00:00+00:00,REF-20251017-2111,True,1643
2615,171,2025-10-01,2025-10-05,9680.00,2116.35,0.00,11796.35,PAID,9680.00,2116.35,,,2025-10-05 00:00:00+00:00,REF-20251005-2615,True,2147
2039,155,2025-10-01,2025-10-15,20483.00,3244.50,0.00,23727.50,PAID,20483.00,3244.50,,,2025-10-15 00:00:00+00:00,REF-20251015-2039,True,1571
2291,162,2025-10-01,2025-10-05,19048.00,2806.65,0.00,21854.65,PAID,19048.00,2806.65,,,2025-10-05 00:00:00+00:00,REF-20251005-2291,True,1823
3011,182,2025-10-01,2025-10-15,15393.00,2683.80,0.00,18076.80,PAID,15393.00,2683.80,,,2025-10-15 00:00:00+00:00,REF-20251015-3011,True,2543
2903,179,2025-10-01,2025-10-10,12137.00,1350.00,0.00,13487.00,PAID,12137.00,1350.00,,,2025-10-10 00:00:00+00:00,REF-20251010-2903,True,2435
2723,174,2025-10-01,2025-10-10,15982.00,2025.00,0.00,18007.00,PAID,15982.00,2025.00,,,2025-10-10 00:00:00+00:00,REF-20251010-2723,True,2255
1715,146,2025-10-01,2025-10-10,12967.00,2360.70,0.00,15327.70,PAID,12967.00,2360.70,,,2025-10-24 00:00:00+00:00,REF-20251024-1715,True,1247
3047,183,2025-10-01,2025-10-10,17289.00,2232.90,0.00,19521.90,PAID,17289.00,2232.90,,,2025-11-01 00:00:00+00:00,REF-20251101-3047,True,2579
2074,156,2025-09-01,2025-09-15,16423.00,3248.10,0.00,19671.10,PAID,16423.00,3248.10,,,2025-09-15 00:00:00+00:00,REF-20250915-2074,True,1606
2650,172,2025-09-01,2025-09-15,14372.00,2913.30,0.00,17285.30,PAID,14372.00,2913.30,,,2025-09-15 00:00:00+00:00,REF-20250915-2650,True,2182
1678,145,2025-09-01,2025-09-10,24585.00,2852.10,0.00,27437.10,PAID,24585.00,2852.10,,,2025-09-10 00:00:00+00:00,REF-20250910-1678,True,1210
3010,182,2025-09-01,2025-09-15,15393.00,2935.80,0.00,18328.80,PAID,15393.00,2935.80,,,2025-09-20 00:00:00+00:00,REF-20250920-3010,True,2542
2398,165,2025-09-01,2025-09-10,18241.00,2731.05,0.00,20972.05,PAID,18241.00,2731.05,,,2025-09-10 00:00:00+00:00,REF-20250910-2398,True,1930
2326,163,2025-09-01,2025-09-15,15487.00,1884.15,0.00,17371.15,PAID,15487.00,1884.15,,,2025-10-02 00:00:00+00:00,REF-20251002-2326,True,1858
2434,166,2025-09-01,2025-09-10,15261.00,1809.45,0.00,17070.45,PAID,15261.00,1809.45,,,2025-09-10 00:00:00+00:00,REF-20250910-2434,True,1966
1714,146,2025-09-01,2025-09-10,12967.00,1584.90,0.00,14551.90,PAID,12967.00,1584.90,,,2025-09-10 00:00:00+00:00,REF-20250910-1714,True,1246
2974,181,2025-09-01,2025-09-10,10986.00,3825.00,0.00,14811.00,PAID,10986.00,3825.00,,,2025-09-10 00:00:00+00:00,REF-20250910-2974,True,2506
1750,147,2025-09-01,2025-09-15,13413.00,2109.60,0.00,15522.60,PAID,13413.00,2109.60,,,2025-09-15 00:00:00+00:00,REF-20250915-1750,True,1282
2290,162,2025-09-01,2025-09-05,19048.00,2325.60,0.00,21373.60,PAID,19048.00,2325.60,,,2025-09-24 00:00:00+00:00,REF-20250924-2290,True,1822
2938,180,2025-09-01,2025-09-15,18152.00,2131.65,0.00,20283.65,PAID,18152.00,2131.65,,,2025-09-26 00:00:00+00:00,REF-20250926-2938,True,2470
2470,167,2025-09-01,2025-09-15,20093.00,2149.20,0.00,22242.20,PAID,20093.00,2149.20,,,2025-09-21 00:00:00+00:00,REF-20250921-2470,True,2002
1786,148,2025-09-01,2025-09-10,12762.00,2192.40,0.00,14954.40,PAID,12762.00,2192.40,,,2025-09-21 00:00:00+00:00,REF-20250921-1786,True,1318
2902,179,2025-09-01,2025-09-10,12137.00,1451.70,0.00,13588.70,PAID,12137.00,1451.70,,,2025-10-04 00:00:00+00:00,REF-20251004-2902,True,2434
2254,161,2025-09-01,2025-09-10,8100.00,2797.65,0.00,10897.65,PAID,8100.00,2797.65,,,2025-09-10 00:00:00+00:00,REF-20250910-2254,True,1786
1822,149,2025-09-01,2025-09-10,12918.00,1823.40,0.00,14741.40,PAID,12918.00,1823.40,,,2025-09-17 00:00:00+00:00,REF-20250917-1822,True,1354
2506,168,2025-09-01,2025-09-10,8811.00,2209.05,0.00,11020.05,PAID,8811.00,2209.05,,,2025-09-10 00:00:00+00:00,REF-20250910-2506,True,2038
2866,178,2025-09-01,2025-09-15,13339.00,3239.55,0.00,16578.55,PAID,13339.00,3239.55,,,2025-09-15 00:00:00+00:00,REF-20250915-2866,True,2398
1858,150,2025-09-01,2025-09-05,12073.00,1960.65,0.00,14033.65,PAID,12073.00,1960.65,,,2025-09-05 00:00:00+00:00,REF-20250905-1858,True,1390
2218,160,2025-09-01,2025-09-05,13039.00,1690.20,0.00,14729.20,PAID,13039.00,1690.20,,,2025-09-11 00:00:00+00:00,REF-20250911-2218,True,1750
2830,177,2025-09-01,2025-09-05,8325.00,2361.60,0.00,10686.60,PAID,8325.00,2361.60,,,2025-09-06 00:00:00+00:00,REF-20250906-2830,True,2362
2362,164,2025-09-01,2025-09-10,9196.00,3048.30,0.00,12244.30,PAID,9196.00,3048.30,,,2025-09-10 00:00:00+00:00,REF-20250910-2362,True,1894
1894,151,2025-09-01,2025-09-10,22061.00,2650.50,0.00,24711.50,PAID,22061.00,2650.50,,,2025-09-10 00:00:00+00:00,REF-20250910-1894,True,1426
2542,169,2025-09-01,2025-09-15,12907.00,2642.40,0.00,15549.40,PAID,12907.00,2642.40,,,2025-09-15 00:00:00+00:00,REF-20250915-2542,True,2074
2794,176,2025-09-01,2025-09-15,10789.00,1768.50,0.00,12557.50,PAID,10789.00,1768.50,,,2025-10-01 00:00:00+00:00,REF-20251001-2794,True,2326
3046,183,2025-09-01,2025-09-10,17289.00,1350.00,0.00,18639.00,PAID,17289.00,1350.00,,,2025-09-10 00:00:00+00:00,REF-20250910-3046,True,2578
1930,152,2025-09-01,2025-09-10,8991.00,2309.40,0.00,11300.40,PAID,8991.00,2309.40,,,2025-09-17 00:00:00+00:00,REF-20250917-1930,True,1462
2182,159,2025-09-01,2025-09-05,22110.00,1768.50,0.00,23878.50,PAID,22110.00,1768.50,,,2025-09-05 00:00:00+00:00,REF-20250905-2182,True,1714
2758,175,2025-09-01,2025-09-15,11675.00,2634.75,0.00,14309.75,PAID,11675.00,2634.75,,,2025-09-15 00:00:00+00:00,REF-20250915-2758,True,2290
2578,170,2025-09-01,2025-09-10,21005.00,2504.25,0.00,23509.25,PAID,21005.00,2504.25,,,2025-09-10 00:00:00+00:00,REF-20250910-2578,True,2110
1966,153,2025-09-01,2025-09-05,8589.00,3098.25,0.00,11687.25,PAID,8589.00,3098.25,,,2025-09-05 00:00:00+00:00,REF-20250905-1966,True,1498
2722,174,2025-09-01,2025-09-10,15982.00,2440.35,0.00,18422.35,PAID,15982.00,2440.35,,,2025-09-15 00:00:00+00:00,REF-20250915-2722,True,2254
2146,158,2025-09-01,2025-09-15,18790.00,1828.35,0.00,20618.35,PAID,18790.00,1828.35,,,2025-10-06 00:00:00+00:00,REF-20251006-2146,True,1678
2002,154,2025-09-01,2025-09-10,15421.00,1960.20,0.00,17381.20,PAID,15421.00,1960.20,,,2025-09-10 00:00:00+00:00,REF-20250910-2002,True,1534
2038,155,2025-09-01,2025-09-15,20483.00,1392.75,0.00,21875.75,PAID,20483.00,1392.75,,,2025-09-15 00:00:00+00:00,REF-20250915-2038,True,1570
2686,173,2025-09-01,2025-09-05,24361.00,1951.20,0.00,26312.20,PAID,24361.00,1951.20,,,2025-09-06 00:00:00+00:00,REF-20250906-2686,True,2218
2614,171,2025-09-01,2025-09-05,9680.00,1713.60,0.00,11393.60,PAID,9680.00,1713.60,,,2025-09-05 00:00:00+00:00,REF-20250905-2614,True,2146
2110,157,2025-09-01,2025-09-10,16615.00,1849.50,0.00,18464.50,PAID,16615.00,1849.50,,,2025-09-10 00:00:00+00:00,REF-20250910-2110,True,1642
2181,159,2025-08-01,2025-08-05,22110.00,2825.10,0.00,24935.10,PAID,22110.00,2825.10,,,2025-08-05 00:00:00+00:00,REF-20250805-2181,True,1713
1929,152,2025-08-01,2025-08-10,8991.00,2337.75,0.00,11328.75,PAID,8991.00,2337.75,,,2025-08-10 00:00:00+00:00,REF-20250810-1929,True,1461
2793,176,2025-08-01,2025-08-15,10789.00,2118.60,0.00,12907.60,PAID,10789.00,2118.60,,,2025-08-15 00:00:00+00:00,REF-20250815-2793,True,2325
1893,151,2025-08-01,2025-08-10,22061.00,2129.85,0.00,24190.85,PAID,22061.00,2129.85,,,2025-08-10 00:00:00+00:00,REF-20250810-1893,True,1425
2541,169,2025-08-01,2025-08-15,12907.00,2688.75,0.00,15595.75,PAID,12907.00,2688.75,,,2025-09-12 00:00:00+00:00,REF-20250912-2541,True,2073
2001,154,2025-08-01,2025-08-10,15421.00,1722.60,0.00,17143.60,PAID,15421.00,1722.60,,,2025-08-10 00:00:00+00:00,REF-20250810-2001,True,1533
2829,177,2025-08-01,2025-08-05,8325.00,1385.10,0.00,9710.10,PAID,8325.00,1385.10,,,2025-08-05 00:00:00+00:00,REF-20250805-2829,True,2361
2217,160,2025-08-01,2025-08-05,13039.00,2435.40,0.00,15474.40,PAID,13039.00,2435.40,,,2025-08-05 00:00:00+00:00,REF-20250805-2217,True,1749
1857,150,2025-08-01,2025-08-05,12073.00,2884.05,0.00,14957.05,PAID,12073.00,2884.05,,,2025-08-05 00:00:00+00:00,REF-20250805-1857,True,1389
2361,164,2025-08-01,2025-08-10,9196.00,2882.70,0.00,12078.70,PAID,9196.00,2882.70,,,2025-08-10 00:00:00+00:00,REF-20250810-2361,True,1893
2721,174,2025-08-01,2025-08-10,15982.00,2409.30,0.00,18391.30,PAID,15982.00,2409.30,,,2025-08-10 00:00:00+00:00,REF-20250810-2721,True,2253
2865,178,2025-08-01,2025-08-15,13339.00,2605.50,0.00,15944.50,PAID,13339.00,2605.50,,,2025-08-15 00:00:00+00:00,REF-20250815-2865,True,2397
2145,158,2025-08-01,2025-08-15,18790.00,1618.65,0.00,20408.65,PAID,18790.00,1618.65,,,2025-08-28 00:00:00+00:00,REF-20250828-2145,True,1677
2505,168,2025-08-01,2025-08-10,8811.00,3283.65,0.00,12094.65,PAID,8811.00,3283.65,,,2025-08-10 00:00:00+00:00,REF-20250810-2505,True,2037
2649,172,2025-08-01,2025-08-15,14372.00,1830.15,0.00,16202.15,PAID,14372.00,1830.15,,,2025-08-25 00:00:00+00:00,REF-20250825-2649,True,2181
1821,149,2025-08-01,2025-08-10,12918.00,2051.10,0.00,14969.10,PAID,12918.00,2051.10,,,2025-08-10 00:00:00+00:00,REF-20250810-1821,True,1353
